Date Local,Arithmetic Mean,Arithmetic Mean_temp,Arithmetic Mean_rhdp,Arithmetic Mean_winddirection,Arithmetic Mean_windspeed
2004-05-20,0.031059,65.0,65.291667,176.208333,5.920833
2004-05-21,0.028647,63.541667,65.916667,254.416667,5.604167
2004-05-22,0.032765,64.75,63.958333,151.541667,5.3875
2004-05-23,0.035588,63.875,68.208333,205.541667,5.479167
2004-05-24,0.033235,64.666667,63.458333,191.541667,5.516667
2004-05-25,0.035294,63.333333,60.875,189.208333,5.675
2004-05-26,0.035588,64.666667,60.75,259.041667,5.866667
2004-05-27,0.037824,64.916667,68.416667,191.083333,5.741667
2004-05-28,0.024,63.73913,73.391304,213.391304,4.678261
2004-05-29,0.029118,67.375,64.666667,243.041667,5.725
2004-05-30,0.035353,71.541667,58.083333,154.916667,5.4625
2004-05-31,0.039294,74.708333,53.208333,180.791667,5.020833
2004-06-01,0.030412,73.208333,59.833333,178.958333,5.341667
2004-06-02,0.029765,71.791667,66.875,206.791667,5.3125
2004-06-03,0.034647,70.041667,68.958333,209.333333,5.933333
2004-06-04,0.035176,70.5,67.958333,232.666667,5.35
2004-06-05,0.051294,71.166667,68.541667,183.208333,5.341667
2004-06-06,0.042176,69.916667,67.25,169.041667,5.3875
2004-06-07,0.039353,65.75,72.291667,204.625,6.0625
2004-06-08,0.037765,66.416667,66.375,217.375,6.408333
2004-06-09,0.026353,65.333333,60.291667,210.666667,5.929167
2004-06-10,0.026588,66.375,63.833333,201.583333,5.491667
2004-06-11,0.032353,68.75,63.916667,180.541667,5.575
2004-06-12,0.036294,69.291667,65.208333,238.458333,5.425
2004-06-13,0.039059,70.708333,66.375,207.458333,5.091667
2004-06-14,0.031059,69.125,69.458333,204.875,5.633333
2004-06-15,0.029471,69.041667,68.541667,187.5,5.45
2004-06-16,0.021765,65.583333,73.5,177.875,5.595833
2004-06-17,0.032588,66.708333,71.208333,213.416667,6.004167
2004-06-18,0.035471,67.208333,69.166667,231.125,5.754167
2004-06-19,0.041,65.0,73.208333,181.041667,5.45
2004-06-20,0.044941,67.0,71.458333,220.041667,5.591667
2004-06-21,0.040706,66.875,71.583333,172.666667,4.841667
2004-06-22,0.048118,68.458333,70.166667,223.5,5.345833
2004-06-23,0.048118,68.291667,71.166667,238.666667,5.558333
2004-06-24,0.037059,69.541667,70.583333,234.875,5.4625
2004-06-25,0.040059,72.041667,67.958333,193.875,5.75
2004-06-26,0.045118,72.5,66.583333,188.291667,5.2
2004-06-27,0.046412,70.5,67.75,183.833333,5.3875
2004-06-28,0.034353,68.458333,66.916667,178.625,6.15
2004-06-29,0.035824,66.916667,66.0,197.333333,6.0
2004-06-30,0.025706,67.625,62.625,216.208333,5.45
2004-07-01,0.030765,67.458333,64.833333,175.0,6.066667
2004-07-02,0.034588,67.666667,71.166667,197.166667,5.933333
2004-07-03,0.040824,68.833333,69.0,210.291667,5.854167
2004-07-04,0.046294,69.583333,70.458333,234.291667,5.183333
2004-07-05,0.040647,69.666667,70.958333,211.125,5.729167
2004-07-06,0.029824,68.791667,71.125,216.5,5.558333
2004-07-07,0.025235,68.625,69.708333,201.583333,5.779167
2004-07-08,0.022471,67.5,70.166667,209.208333,5.641667
2004-07-09,0.025706,68.75,68.208333,235.041667,5.929167
2004-07-10,0.027235,71.333333,62.708333,209.041667,5.425
2004-07-11,0.036941,73.583333,60.458333,213.708333,5.2125
2004-07-12,0.034176,75.0,60.875,192.791667,5.458333
2004-07-13,0.036412,77.125,55.291667,230.416667,5.354167
2004-07-14,0.025941,77.625,49.625,219.333333,4.991667
2004-07-15,0.025882,79.416667,48.0,173.416667,5.279167
2004-07-16,0.026235,78.083333,49.5,226.958333,5.329167
2004-07-17,0.034118,79.291667,50.291667,227.958333,5.166667
2004-07-18,0.034176,78.916667,47.833333,166.666667,5.395833
2004-07-19,0.024059,79.375,52.25,205.791667,5.758333
2004-07-20,0.026118,78.75,57.333333,198.041667,5.579167
2004-07-21,0.025059,75.125,64.166667,243.625,6.216667
2004-07-22,0.028059,72.125,69.5,259.583333,5.833333
2004-07-23,0.028059,71.583333,70.083333,222.25,5.25
2004-07-24,0.032,72.958333,67.666667,246.916667,5.716667
2004-07-25,0.033471,74.875,61.458333,237.291667,5.5375
2004-07-26,0.030471,73.0,67.291667,245.625,5.391667
2004-07-27,0.041059,72.083333,67.583333,206.041667,5.4875
2004-07-28,0.037882,71.291667,66.75,231.166667,5.8625
2004-07-29,0.034176,70.541667,66.958333,263.5,5.466667
2004-07-30,0.029235,69.363636,70.318182,242.863636,5.995455
2004-07-31,0.039529,69.652174,71.565217,247.869565,5.182609
2004-08-01,0.042294,70.666667,68.875,212.291667,5.066667
2004-08-02,0.029588,70.833333,64.958333,205.375,5.316667
2004-08-03,0.034824,69.916667,66.25,207.416667,5.679167
2004-08-04,0.029882,68.545455,71.181818,227.045455,5.522727
2004-08-05,0.042882,71.130435,68.478261,173.956522,5.386957
2004-08-06,0.0178,70.8,67.75,241.5,4.175
2004-08-07,0.034529,74.833333,59.958333,185.541667,5.433333
2004-08-08,0.030529,73.791667,65.625,241.0,5.466667
2004-08-09,0.023235,75.833333,61.375,246.416667,5.429167
2004-08-10,0.033647,78.541667,54.666667,214.833333,5.3625
2004-08-11,0.036353,76.166667,61.791667,247.833333,5.529167
2004-08-12,0.029412,72.75,68.958333,233.041667,5.708333
2004-08-13,0.031647,73.666667,65.208333,230.625,5.854167
2004-08-14,0.029176,73.5,62.833333,231.083333,5.670833
2004-08-15,0.035588,72.666667,67.708333,215.875,5.383333
2004-08-16,0.035235,72.708333,69.916667,211.083333,5.783333
2004-08-17,0.035471,71.478261,72.782609,233.173913,5.504348
2004-08-18,0.026882,70.956522,71.956522,238.565217,5.4
2004-08-19,0.021882,70.583333,69.541667,247.875,5.395833
2004-08-20,0.023471,69.916667,70.25,244.208333,5.3875
2004-08-21,0.026412,68.708333,72.0,234.75,5.208333
2004-08-22,0.026118,69.916667,67.333333,189.083333,5.0625
2004-08-23,0.018882,67.875,69.583333,177.083333,5.491667
2004-08-24,0.020353,68.875,68.25,158.458333,5.495833
2004-08-25,0.028118,71.208333,70.083333,237.583333,5.358333
2004-08-26,0.029529,71.458333,71.083333,201.782609,4.821739
2004-08-27,0.024235,72.5,68.041667,212.0,5.54
2004-08-28,0.043353,71.541667,72.333333,247.791667,5.679167
2004-08-29,0.052824,71.75,70.583333,221.25,5.391667
2004-08-30,0.035,72.5,68.0,225.333333,5.425
2004-08-31,0.032941,75.291667,62.083333,246.666667,5.070833
2004-10-01,0.023882,66.416667,69.875,197.375,5.4875
2004-10-02,0.030353,66.916667,69.208333,189.916667,5.6375
2004-10-03,0.027176,65.583333,75.166667,180.916667,5.3125
2004-10-04,0.020882,65.666667,75.666667,166.916667,5.095833
2004-10-05,0.017824,66.583333,73.833333,173.958333,5.058333
2004-10-06,0.021706,66.666667,77.041667,161.833333,5.675
2004-10-07,0.019235,69.125,74.041667,182.083333,5.4875
2004-10-08,0.023471,71.333333,64.125,179.958333,5.358333
2004-10-09,0.034412,66.333333,76.333333,190.916667,5.2
2004-10-10,0.021765,66.041667,68.166667,185.541667,5.6375
2004-10-11,0.016235,66.666667,68.791667,146.75,5.054167
2004-10-12,0.016471,69.916667,70.458333,161.875,5.645833
2004-10-13,0.019235,68.458333,72.458333,198.333333,5.741667
2004-10-14,0.013412,70.25,67.125,171.041667,5.704167
2004-10-15,0.025235,65.791667,74.041667,208.958333,5.641667
2004-10-16,0.024176,63.666667,72.75,126.458333,5.745833
2004-10-17,0.025882,64.375,79.333333,187.875,7.591667
2004-10-18,0.006706,63.0,82.583333,92.166667,4.7
2004-10-19,0.018824,63.125,81.5,132.5,7.666667
2004-10-20,0.014412,59.875,83.416667,193.125,5.504167
2004-10-21,0.017412,60.166667,68.041667,160.083333,5.166667
2004-10-22,0.017529,61.875,67.25,123.5,5.2
2004-10-23,0.025176,62.375,68.041667,164.708333,5.75
2004-10-24,0.026588,62.666667,72.5,151.708333,5.166667
2004-10-25,0.017294,62.625,72.125,201.5,5.2
2004-10-26,0.020412,59.291667,73.375,162.041667,6.654167
2004-10-27,0.011647,56.666667,76.125,114.291667,6.429167
2004-10-28,0.019118,59.083333,67.833333,120.083333,6.475
2004-10-29,0.014176,60.166667,65.625,111.5,5.5375
2004-10-30,0.017412,61.208333,60.208333,102.958333,5.454167
2004-10-31,0.018529,62.291667,58.208333,110.958333,6.079167
2004-11-01,0.012412,63.416667,40.541667,102.333333,5.383333
2004-11-02,0.012,63.166667,36.458333,103.375,5.395833
2004-11-03,0.023,61.416667,51.875,138.333333,6.754167
2004-11-04,0.017529,57.291667,53.458333,159.583333,5.608333
2004-11-05,0.014824,57.375,60.333333,125.75,5.6375
2004-11-06,0.016588,59.166667,64.333333,108.666667,5.054167
2004-11-07,0.015824,59.333333,67.041667,129.583333,4.841667
2004-11-08,0.021941,60.583333,71.291667,157.916667,5.670833
2004-11-09,0.010941,59.5,71.708333,172.208333,4.3
2004-11-10,0.015706,59.708333,69.416667,132.333333,5.316667
2004-11-11,0.012235,59.666667,70.666667,134.208333,4.516667
2004-11-12,0.010706,60.416667,66.041667,101.291667,5.2
2004-11-13,0.015471,60.958333,71.208333,115.125,5.108333
2004-11-14,0.016235,64.458333,52.0,123.333333,4.7
2004-11-15,0.014706,64.208333,46.708333,124.125,5.783333
2004-11-16,0.010588,64.333333,49.666667,117.625,5.708333
2004-11-17,0.010294,63.5,53.416667,141.125,4.9125
2004-11-18,0.008647,62.583333,56.541667,146.666667,5.608333
2004-11-19,0.013118,60.25,69.25,141.041667,4.8
2004-11-20,0.029941,61.416667,66.416667,150.083333,5.816667
2004-11-21,0.022412,52.708333,53.375,235.333333,6.6625
2004-11-22,0.009118,54.458333,54.916667,117.625,4.954167
2004-11-23,0.010235,55.791667,63.541667,119.041667,5.495833
2004-11-24,0.009941,57.583333,65.833333,123.416667,5.095833
2004-11-25,0.010471,57.708333,63.291667,104.958333,4.879167
2004-11-26,0.015118,58.375,73.583333,129.875,5.020833
2004-11-27,0.018765,54.166667,78.875,138.5,5.929167
2004-11-28,0.032353,55.958333,28.5,267.041667,8.183333
2004-11-29,0.010412,50.708333,31.875,115.375,5.775
2004-11-30,0.007941,50.625,37.125,111.0,7.52381
2004-12-01,0.007059,51.291667,37.958333,101.875,7.43913
2004-12-02,0.009176,53.125,36.541667,100.5,6.1125
2004-12-03,0.008706,53.708333,41.416667,76.833333,7.441667
2004-12-04,0.018765,51.166667,57.625,106.875,8.982609
2004-12-05,0.010471,49.333333,76.083333,69.666667,7.775
2004-12-06,0.006882,50.25,75.416667,92.833333,6.64
2004-12-07,0.009647,52.708333,72.333333,88.0,5.633333
2004-12-08,0.006059,55.583333,78.625,133.166667,5.458333
2004-12-09,0.004353,57.291667,75.041667,107.333333,4.908333
2004-12-10,0.005765,68.083333,48.041667,70.0,5.925
2004-12-11,0.007118,68.083333,46.083333,81.541667,5.604167
2004-12-12,0.011647,57.208333,80.375,179.208333,4.733333
2004-12-13,0.006294,59.125,74.333333,143.208333,4.766667
2004-12-14,0.005059,64.458333,50.375,81.75,5.920833
2004-12-15,0.005176,63.958333,43.625,103.416667,6.108333
2004-12-16,0.005353,62.208333,32.833333,93.125,6.3
2004-12-17,0.007706,60.791667,30.583333,121.916667,6.280952
2004-12-18,0.008059,63.166667,23.583333,92.083333,6.5875
2004-12-19,0.011765,65.083333,18.75,106.708333,5.970833
2004-12-20,0.010765,60.625,23.875,128.875,5.245833
2004-12-21,0.009294,57.833333,33.125,124.208333,5.429167
2004-12-22,0.005706,55.75,31.458333,96.708333,4.7625
2004-12-23,0.006588,54.875,22.791667,102.958333,5.495833
2004-12-24,0.008941,53.416667,25.416667,107.291667,4.904167
2004-12-25,0.020571,54.208333,23.458333,105.375,5.8875
2004-12-28,0.013647,54.291667,80.916667,105.833333,9.841667
2004-12-29,0.010882,54.666667,81.541667,162.583333,6.183333
2004-12-30,0.011059,53.708333,72.041667,94.166667,5.020833
2004-12-31,0.016083,51.291667,79.958333,123.791667,7.81
2005-01-01,0.013882,50.583333,71.291667,170.916667,10.521053
2005-01-02,0.014235,50.958333,76.041667,121.111111,8.011111
2005-01-03,0.007941,50.708333,76.416667,112.791667,8.405263
2005-01-04,0.004294,47.625,78.0,161.291667,6.635294
2005-01-05,0.008353,50.666667,68.0,148.833333,4.475
2005-01-06,0.008235,50.541667,68.708333,108.708333,3.575
2005-01-07,0.008294,49.166667,83.333333,80.25,9.541667
2005-01-08,0.017118,56.416667,87.875,170.619048,8.171429
2005-01-09,0.007,59.0,88.333333,149.708333,5.341667
2005-01-10,0.009706,58.958333,91.916667,184.791667,7.233333
2005-01-11,0.016647,55.416667,61.625,254.375,6.983333
2005-01-12,0.006471,53.666667,63.291667,106.666667,3.7625
2005-01-13,0.003118,53.541667,57.291667,124.875,4.729167
2005-01-14,0.006824,58.666667,45.5,100.166667,5.125
2005-01-15,0.005529,60.791667,43.0,91.5,4.920833
2005-01-16,0.008882,64.791667,35.666667,70.125,4.720833
2005-01-17,0.005824,67.166667,39.041667,80.708333,3.979167
2005-01-18,0.006176,66.958333,44.291667,74.041667,4.445833
2005-01-19,0.009412,69.166667,36.958333,43.291667,6.225
2005-01-20,0.0035,65.541667,42.583333,93.625,4.85
2005-01-21,0.004154,61.458333,62.208333,137.666667,3.975
2005-01-22,0.006353,60.083333,73.0,134.761905,3.961905
2005-01-23,0.015647,63.875,59.541667,104.083333,4.6625
2005-01-24,0.013294,61.875,65.583333,113.041667,4.079167
2005-01-25,0.010182,62.583333,52.541667,158.913043,3.5
2005-01-26,0.020824,58.875,57.75,217.0,6.033333
2005-01-27,0.002,56.708333,58.25,189.458333,3.579167
2005-01-28,0.007118,53.625,60.375,117.833333,6.108333
2005-01-29,0.021824,55.375,48.166667,279.458333,6.133333
2005-01-30,0.010824,54.875,56.208333,104.708333,4.441667
2005-01-31,0.008059,58.125,44.833333,113.958333,4.083333
2005-02-01,0.004882,60.291667,41.291667,155.916667,3.7875
2005-02-02,0.007882,59.916667,38.458333,114.368421,4.610526
2005-02-03,0.007588,59.958333,35.458333,112.5,3.895833
2005-02-04,0.003636,63.666667,14.916667,111.583333,3.575
2005-02-05,0.006118,59.083333,27.0,97.541667,3.783333
2005-02-06,0.012588,54.666667,70.166667,95.458333,7.095833
2005-02-07,0.010882,55.25,71.125,113.875,5.020833
2005-02-08,0.012118,57.0,64.583333,127.625,3.970833
2005-02-09,0.011765,59.916667,51.708333,71.541667,5.275
2005-02-10,0.008,61.0,20.708333,82.208333,5.2
2005-02-11,0.011941,56.416667,79.416667,88.333333,11.133333
2005-02-12,0.018706,58.958333,46.083333,141.166667,6.15
2005-02-13,0.017529,59.875,40.291667,249.375,3.975
2005-02-14,0.013118,58.375,32.708333,187.75,3.529167
2005-02-15,0.005824,57.0,59.708333,114.875,4.0875
2005-02-16,0.005765,61.0,62.75,146.625,3.979167
2005-02-17,0.003765,60.875,65.458333,90.208333,6.554167
2005-02-18,0.013529,58.125,80.875,146.125,7.625
2005-02-19,0.017706,54.666667,82.875,112.541667,5.425
2005-02-20,0.020941,55.833333,81.291667,73.958333,5.745833
2005-02-21,0.009059,54.041667,83.125,86.708333,9.758333
2005-02-22,0.020294,53.291667,79.208333,80.0,8.945833
2005-02-23,0.014412,57.136364,68.727273,115.75,5.095833
2005-02-24,0.011588,58.666667,72.0,135.333333,4.045833
2005-02-25,0.011588,57.166667,76.208333,132.291667,4.6625
2005-02-26,0.022294,58.875,69.333333,106.571429,8.564286
2005-02-27,0.022647,57.916667,60.666667,151.125,4.379167
2005-02-28,0.012353,57.541667,51.666667,172.166667,4.0375
2005-03-01,0.016353,59.208333,38.916667,155.916667,4.441667
2005-03-02,0.012176,57.875,54.791667,176.041667,3.891667
2005-03-03,0.016529,59.791667,72.25,155.916667,3.645833
2005-03-04,0.008529,56.541667,78.75,97.416667,4.154167
2005-03-05,0.016176,57.625,73.666667,123.291667,4.233333
2005-03-06,0.020706,59.916667,56.541667,131.708333,4.475
2005-03-07,0.011941,62.73913,67.869565,170.416667,3.983333
2005-03-08,0.022235,61.416667,55.791667,184.416667,3.858333
2005-03-09,0.013529,62.083333,68.0,211.208333,3.820833
2005-03-10,0.012647,63.041667,54.083333,152.043478,4.13913
2005-03-11,0.020118,64.25,59.166667,179.291667,5.541667
2005-03-12,0.034588,59.375,67.666667,223.541667,5.3125
2005-03-13,0.030235,57.791667,71.708333,223.0,4.616667
2005-03-14,0.013118,63.583333,44.727273,192.041667,3.570833
2005-03-16,0.017059,63.083333,20.571429,120.086957,5.095652
2005-03-17,0.021647,60.0,30.541667,151.458333,6.0
2005-03-18,0.022353,55.833333,33.958333,96.125,5.895833
2005-03-19,0.023765,55.541667,39.625,142.0,6.283333
2005-03-20,0.025353,59.0,26.708333,244.458333,6.075
2005-03-21,0.016941,59.916667,28.375,129.25,4.120833
2005-03-22,0.022824,57.0,54.478261,140.5,5.870833
2005-03-23,0.023706,55.25,67.166667,213.875,7.625
2005-03-24,0.009412,53.791667,39.0,126.208333,4.704167
2005-03-25,0.017765,57.291667,31.545455,159.458333,5.4125
2005-04-01,0.019588,69.166667,1.875,67.941176,8.376471
2005-04-02,0.024882,67.166667,3.333333,120.125,5.283333
2005-04-03,0.042765,59.666667,62.75,160.458333,5.054167
2005-04-04,0.025824,60.0,52.583333,213.208333,6.6125
2005-04-05,0.016235,66.333333,28.625,119.833333,3.7625
2005-04-06,0.023588,69.73913,7.478261,115.291667,4.704167
2005-04-07,0.018765,60.0,57.416667,152.375,5.020833
2005-04-08,0.034412,58.333333,44.958333,178.428571,11.714286
2005-04-09,0.029118,60.25,14.0,275.826087,8.347826
2005-04-10,0.020471,62.208333,6.166667,146.333333,4.229167
2005-04-11,0.019882,65.0,4.458333,129.375,4.566667
2005-04-12,0.021765,65.375,4.333333,145.333333,4.9125
2005-04-13,0.019412,62.208333,5.291667,186.208333,4.366667
2005-04-14,0.021176,64.0,2.708333,147.125,4.116667
2005-04-15,0.019765,66.041667,2.458333,161.833333,6.625
2005-04-16,0.034647,67.666667,5.458333,156.619048,5.62381
2005-04-17,0.058118,62.416667,17.541667,163.0,4.379167
2005-04-18,0.036471,58.75,20.833333,197.208333,4.508333
2005-04-19,0.031706,60.083333,24.041667,189.583333,5.308333
2005-04-20,0.024941,60.166667,18.0,167.0,5.508333
2005-04-21,0.026765,64.583333,8.25,187.125,5.8625
2005-04-22,0.020412,59.541667,14.458333,218.125,4.620833
2005-04-23,0.026588,59.25,8.75,183.583333,5.208333
2005-04-24,0.024882,60.125,14.833333,222.0,5.645833
2005-04-25,0.019059,60.708333,14.583333,175.708333,4.479167
2005-04-26,0.026882,61.708333,15.875,175.217391,5.1
2005-04-27,0.019765,60.458333,17.875,167.958333,5.016667
2005-04-28,0.031,60.416667,15.875,208.666667,7.629167
2005-04-29,0.020059,61.0,11.0,205.136364,4.536364
2005-04-30,0.026824,62.666667,13.625,175.791667,4.879167
2005-05-28,0.047529,65.875,9.333333,215.416667,6.5875
2005-06-01,0.036529,68.181818,12.818182,186.791667,4.55
2005-06-02,0.024824,64.083333,17.833333,205.166667,6.679167
2005-06-03,0.030059,65.75,7.291667,249.583333,5.570833
2005-06-04,0.045118,65.458333,10.916667,185.571429,5.004762
2005-06-05,0.041235,65.291667,12.5,254.875,5.058333
2005-06-06,0.028588,65.375,6.208333,210.041667,5.029167
2005-06-07,0.030353,65.166667,3.958333,186.0,7.3125
2005-06-08,0.023118,66.375,4.125,154.916667,5.325
2005-06-09,0.016647,66.708333,7.166667,181.238095,5.333333
2005-06-10,0.018765,65.916667,26.833333,225.208333,4.225
2005-06-11,0.032353,66.75,71.583333,237.5,4.479167
2005-06-12,0.039471,67.083333,71.666667,225.875,6.625
2005-06-13,0.033824,68.083333,71.458333,245.291667,4.670833
2005-06-14,0.035588,68.625,71.458333,200.904762,5.033333
2005-06-15,0.033706,67.541667,74.833333,205.416667,5.083333
2005-06-16,0.033588,65.833333,71.833333,220.666667,4.870833
2005-06-17,0.015941,65.5,64.833333,210.25,6.21
2005-06-18,0.019706,66.25,56.958333,203.791667,4.654167
2005-06-19,0.024647,68.083333,53.791667,150.636364,5.522727
2005-06-20,0.020294,71.25,51.916667,173.625,4.9875
2005-06-21,0.018941,73.083333,51.166667,169.041667,5.108333
2005-06-22,0.024118,73.583333,53.291667,202.333333,6.775
2005-06-23,0.024882,68.875,65.083333,188.208333,5.195833
2005-06-24,0.023588,69.291667,60.166667,181.583333,5.2875
2005-06-25,0.023176,66.291667,65.0,190.333333,6.685714
2005-06-26,0.031824,66.0,66.75,211.541667,4.475
2005-06-27,0.031706,65.833333,68.041667,214.956522,5.66087
2005-06-28,0.026647,66.916667,64.458333,199.75,4.9125
2005-06-29,0.018294,68.416667,66.875,235.125,5.325
2005-06-30,0.027438,65.958333,43.083333,241.375,6.179167
2005-07-01,0.026471,68.0,29.0,210.333333,4.7625
2005-07-02,0.037412,68.541667,29.458333,205.714286,4.457143
2005-07-03,0.035353,67.875,24.791667,189.25,5.758333
2005-07-04,0.037647,67.666667,28.0,208.791667,4.5875
2005-07-05,0.023588,68.083333,39.791667,215.761905,5.242857
2005-07-06,0.024235,69.208333,45.541667,220.333333,4.516667
2005-07-07,0.025176,69.916667,27.375,208.041667,4.583333
2005-07-08,0.025941,70.708333,29.291667,214.583333,5.866667
2005-07-09,0.034235,69.291667,29.625,207.75,4.945833
2005-07-10,0.035294,70.708333,38.5,192.782609,5.173913
2005-07-11,0.032647,72.75,28.0,210.833333,5.35
2005-07-12,0.035941,73.083333,32.958333,244.416667,4.791667
2005-07-13,0.018941,73.833333,34.541667,245.909091,5.759091
2005-07-14,0.023176,74.625,27.291667,204.333333,4.541667
2005-07-15,0.024647,73.875,23.333333,188.25,4.379167
2005-07-16,0.034706,72.291667,27.791667,225.333333,7.0875
2005-07-17,0.033471,71.083333,23.208333,245.958333,5.35
2005-07-18,0.021471,73.291667,64.041667,235.458333,4.775
2005-07-19,0.014706,78.041667,61.875,206.217391,5.578261
2005-07-20,0.013923,82.75,52.708333,184.291667,4.654167
2005-07-21,0.020824,82.958333,28.833333,200.958333,5.104167
2005-07-22,0.025941,82.25,33.333333,225.25,4.808333
2005-07-23,0.023176,79.041667,61.666667,217.125,6.7625
2005-07-24,0.027941,76.833333,63.75,215.958333,5.458333
2005-07-25,0.022235,75.666667,64.25,241.75,5.1625
2005-07-26,0.024,75.541667,65.666667,248.380952,5.285714
2005-07-27,0.024882,74.625,67.583333,234.291667,5.254167
2005-07-28,0.024235,74.375,62.083333,241.75,5.358333
2005-07-29,0.018471,73.125,66.333333,252.454545,6.786364
2005-07-30,0.020765,73.958333,64.125,237.25,4.6875
2005-07-31,0.029235,73.583333,67.041667,239.916667,5.641667
2005-08-01,0.027471,71.125,71.833333,237.083333,6.8375
2005-08-02,0.023,70.166667,73.166667,221.916667,4.7375
2005-08-03,0.032,72.833333,69.041667,204.0,4.783333
2005-08-04,0.029176,73.541667,68.75,236.916667,5.029167
2005-08-05,0.017118,75.375,65.458333,230.333333,4.220833
2005-08-06,0.036706,75.083333,68.208333,232.791667,4.991667
2005-08-07,0.032471,73.5,69.0,242.708333,5.016667
2005-08-08,0.024941,74.541667,66.458333,249.958333,4.691667
2005-08-09,0.021294,75.166667,65.0,241.230769,3.261538
2005-08-10,0.029118,74.583333,68.166667,242.363636,11.963636
2005-08-11,0.029941,72.875,70.166667,236.333333,4.979167
2005-08-12,0.022176,71.416667,71.333333,214.958333,4.729167
2005-08-13,0.039412,70.083333,70.208333,215.708333,5.020833
2005-08-14,0.041059,69.125,68.916667,199.708333,4.958333
2005-08-15,0.035529,69.5,68.625,243.791667,4.516667
2005-08-16,0.032353,69.5,69.625,269.761905,5.042857
2005-08-18,0.0345,68.75,71.166667,265.708333,4.954167
2005-08-19,0.032882,69.208333,71.375,261.0,6.127273
2005-08-20,0.034824,70.208333,73.125,242.666667,5.420833
2005-08-21,0.029176,70.041667,72.083333,243.333333,4.375
2005-08-22,0.019059,72.416667,68.0,205.875,4.666667
2005-08-23,0.028,71.291667,70.5,205.875,4.304167
2005-08-24,0.033412,73.166667,66.208333,254.176471,4.747059
2005-08-25,0.027471,80.041667,46.541667,195.473684,7.942105
2005-08-26,0.030765,80.791667,49.25,194.375,4.479167
2005-08-27,0.030882,80.875,53.875,162.625,4.441667
2005-08-28,0.037765,80.041667,56.666667,164.791667,5.279167
2005-08-29,0.026824,78.0,59.166667,206.625,4.125
2005-08-30,0.025235,73.583333,61.083333,141.791667,2.995833
2005-08-31,0.023471,72.791667,65.916667,98.416667,2.883333
2005-09-01,0.042882,70.625,68.791667,108.208333,2.916667
2005-09-02,0.035118,69.625,71.125,129.708333,2.983333
2005-09-03,0.042235,69.583333,70.333333,135.583333,2.845833
2005-09-04,0.034588,71.0,62.625,111.916667,2.383333
2005-09-05,0.027118,73.25,49.666667,90.291667,2.516667
2005-09-06,0.021176,72.782609,50.217391,90.333333,2.695833
2005-09-07,0.019647,71.708333,58.166667,98.375,2.666667
2005-09-08,0.023706,69.291667,66.041667,79.375,2.666667
2005-09-09,0.024353,66.666667,69.0,80.666667,2.85
2005-09-10,0.028882,66.708333,68.083333,108.416667,3.058333
2005-09-11,0.023588,67.375,65.5,97.708333,2.875
2005-09-12,0.019471,65.304348,67.26087,76.173913,2.817391
2005-09-13,0.014706,64.875,69.708333,82.041667,2.920833
2005-09-14,0.021059,65.083333,68.916667,96.375,2.695833
2005-09-15,0.028353,65.5,71.458333,96.208333,2.670833
2005-09-16,0.029,66.375,69.333333,102.75,2.991667
2005-09-17,0.027059,66.416667,70.333333,107.125,2.379167
2005-09-18,0.037706,67.5,70.625,93.625,2.516667
2005-09-19,0.021471,68.541667,71.041667,118.708333,2.416667
2005-09-20,0.007529,67.458333,79.041667,111.375,2.2625
2005-09-21,0.016176,70.375,65.416667,105.5,2.3875
2005-09-22,0.022706,71.75,63.0,86.208333,2.929167
2005-09-23,0.027647,67.708333,75.375,92.333333,3.855556
2005-10-06,0.014941,77.625,22.75,164.333333,4.04
2005-10-07,0.014765,71.0,48.5,167.916667,3.941667
2005-10-08,0.023059,64.125,70.0,158.541667,3.104167
2005-10-09,0.022647,64.083333,68.5,138.333333,2.995833
2005-10-10,0.016588,69.041667,59.875,166.083333,3.175
2005-10-11,0.021176,64.416667,74.75,177.541667,3.608333
2005-10-12,0.017412,64.791667,70.458333,208.25,3.129167
2005-10-13,0.013353,76.166667,41.666667,121.833333,3.866667
2005-10-14,0.014765,77.708333,31.333333,138.0,4.666667
2005-10-15,0.027176,66.291667,58.875,139.125,4.008333
2005-10-16,0.022235,64.708333,62.333333,127.75,3.808333
2005-10-17,0.005235,61.0,84.791667,195.791667,2.816667
2005-10-18,0.005294,60.041667,80.875,150.916667,2.491667
2005-10-19,0.007176,61.708333,77.083333,146.833333,2.958333
2005-10-20,0.015647,63.375,78.083333,163.166667,3.345833
2005-10-21,0.024529,63.166667,80.291667,191.5,3.0375
2005-10-22,0.025765,61.916667,83.375,232.916667,2.704167
2005-10-23,0.031412,62.75,80.5,238.666667,2.920833
2005-10-24,0.015706,61.958333,81.875,187.75,3.2125
2005-10-25,0.011471,62.083333,74.958333,185.708333,3.395833
2005-10-26,0.008353,60.333333,79.291667,170.875,2.708333
2005-10-27,0.008706,61.916667,75.875,191.0,3.095833
2005-10-28,0.010412,62.5,73.25,152.625,2.741667
2005-10-29,0.014,61.791667,72.166667,139.166667,3.2875
2005-10-30,0.018353,63.5,68.208333,119.458333,2.8875
2005-10-31,0.011647,72.0,42.041667,99.75,3.9375
2005-11-01,0.005176,73.75,35.875,117.25,4.291667
2005-11-02,0.010647,64.791667,62.25,175.875,3.029167
